index,logodds_difference,correct,total_logprob
0,0.004449695348739624,0,0.6807498633861542
1,0.02958540990948677,0,0.6686923205852509
2,0.027637004852294922,1,0.06399153918027878
3,0.3489323854446411,1,0.20925164967775345
4,0.8167653679847717,1,0.2983194813132286
5,-0.29671502113342285,1,0.49651701748371124
6,0.23690356314182281,1,0.5731616020202637
7,1.2663614749908447,1,0.04175614099949598
8,0.04310236871242523,0,0.6575201451778412
9,-0.08939734101295471,1,0.42772433161735535
10,0.008333285339176655,0,0.677190899848938
11,0.2298346757888794,1,0.17168600112199783
12,0.034990206360816956,1,0.6601694822311401
13,0.2243950366973877,1,0.04496186226606369
14,0.0009315365459769964,0,0.689683198928833
15,0.013649478554725647,1,0.6841298937797546
16,0.7429805994033813,1,0.11115853860974312
17,0.11296874284744263,1,0.3013153523206711
18,0.5972696542739868,1,0.34232938289642334
19,-0.32551103830337524,1,0.5493112057447433
20,0.34346073865890503,1,0.5664929896593094
21,0.9736950397491455,1,0.08121873438358307
22,0.0157838836312294,1,0.6799103319644928
23,-0.06832414865493774,1,0.49171286821365356
24,0.003876901464536786,1,0.6880166530609131
25,0.444114089012146,1,0.1857689693570137
26,0.01220897026360035,1,0.6817053258419037
27,1.1122863292694092,1,0.12391598522663116
28,0.001539862947538495,0,0.6888902187347412
29,0.009507903829216957,1,0.6846336722373962
30,0.22831225395202637,1,0.08354310691356659
31,0.3382151126861572,1,0.28931163251399994
32,1.1515817642211914,1,0.2782057896256447
33,-0.24829305708408356,1,0.5958296954631805
34,0.24752381443977356,1,0.5771093666553497
35,0.7401912212371826,1,0.08658701926469803
36,0.02423432096838951,1,0.6733275055885315
37,-0.14617100358009338,1,0.5184339433908463
38,-0.0009207213297486305,1,0.6879228353500366
39,0.8186626434326172,1,0.158422589302063
40,0.013744039461016655,1,0.6779538989067078
41,0.7181802988052368,1,0.14748436585068703
42,0.016020506620407104,0,0.6565965712070465
43,0.049956053495407104,0,0.6328327655792236
44,1.0036711692810059,1,0.029783282428979874
45,0.537170946598053,1,0.20047254860401154
46,1.1799209117889404,1,0.1611071564257145
47,-0.24366918206214905,1,0.5309859663248062
48,0.3593878149986267,1,0.5249395966529846
49,1.4087018966674805,1,0.07055106945335865
50,0.09908343106508255,0,0.5806290507316589
51,0.1038084626197815,1,0.3936275839805603
52,0.011859644204378128,0,0.6486485600471497
53,0.5843757390975952,1,0.16008717194199562
54,0.0765247717499733,0,0.5915805697441101
55,1.2542133331298828,1,0.019654996693134308
56,0.10608687996864319,0,0.5992138683795929
57,0.15500466525554657,0,0.5702040493488312
58,1.0360841751098633,1,-0.1321430504322052
59,0.27765953540802,1,0.09055333584547043
60,0.9454120397567749,1,0.12615421786904335
61,-0.16164067387580872,1,0.46833376586437225
62,0.34255000948905945,0,0.45817334949970245
63,1.004075527191162,1,-0.09278405830264091
64,0.09253248572349548,0,0.5334443151950836
65,0.06719130277633667,1,0.3602287769317627
66,0.08616951107978821,0,0.5513761937618256
67,0.4089912176132202,1,0.02823249250650406
68,0.11955225467681885,0,0.5220306515693665
69,1.2365769147872925,1,-0.12718599289655685
70,0.01247156411409378,0,0.6318609416484833
71,0.013903044164180756,0,0.6200987100601196
72,1.2258882522583008,1,-0.06253577396273613
73,-0.29327213764190674,1,0.16019562631845474
74,0.8047353625297546,1,0.1729140356183052
75,-0.22895005345344543,1,0.4882388412952423
76,0.40500426292419434,1,0.4994787275791168
77,1.1427979469299316,1,-0.02871938794851303
78,0.02286447584629059,0,0.6006069183349609
79,0.008687853813171387,1,0.3906514346599579
80,-0.026452012360095978,0,0.6338564157485962
81,0.32639968395233154,1,0.08049225434660912
82,-0.006556764245033264,0,0.5937468409538269
83,0.5162105560302734,1,-0.01818898692727089
84,0.00025981152430176735,1,0.6911779046058655
85,0.0041290693916380405,1,0.6888545155525208
86,0.935154914855957,1,0.07018411159515381
87,0.42645323276519775,1,0.2598438039422035
88,0.8317981362342834,1,0.31607990711927414
89,-0.2930424213409424,1,0.5656821727752686
90,0.22991466522216797,1,0.5854375958442688
91,0.4688248634338379,1,0.06054564565420151
92,0.00964987464249134,1,0.6808778345584869
93,-0.08594557642936707,1,0.49434876441955566
94,0.002617789898067713,1,0.6899035274982452
95,0.5273023843765259,1,0.16455774754285812
96,0.004541393369436264,1,0.6825747787952423
