index,logodds_difference,correct,total_logprob
0,0.009524066001176834,0,0.6568073034286499
1,0.009018652141094208,0,0.6581712663173676
2,1.3799450397491455,1,0.0005535166710615158
3,0.46518707275390625,1,0.025940991938114166
4,0.5483083724975586,1,0.1323688104748726
5,0.15252655744552612,1,0.5512714385986328
6,0.42182421684265137,1,0.5243269056081772
7,0.6550741195678711,1,0.11950575560331345
8,0.021842066198587418,0,0.6359134316444397
9,0.2920748293399811,1,0.48519282042980194
10,-0.023807983845472336,0,0.6500048637390137
11,0.28083664178848267,1,0.27889127284288406
12,-0.014290895313024521,0,0.6485369801521301
13,0.2760046720504761,1,0.2812366187572479
14,0.001735009253025055,1,0.685137003660202
15,0.006551648490130901,1,0.6868709623813629
16,1.1858999729156494,1,0.1056450605392456
17,0.005279541015625,1,0.14059600234031677
18,0.602938175201416,1,0.2644832655787468
19,0.03863061964511871,1,0.6551934778690338
20,0.36166468262672424,1,0.5744293928146362
21,0.23792755603790283,1,0.19527724385261536
22,0.050532326102256775,1,0.6671451032161713
23,0.21892884373664856,1,0.5498760938644409
24,0.013619743287563324,1,0.6759186387062073
25,0.313712477684021,1,0.38580481708049774
26,0.01928761787712574,1,0.6778491735458374
27,0.8534023761749268,1,0.15657876059412956
28,0.010865477845072746,0,0.6839245557785034
29,0.017696794122457504,0,0.6821600794792175
30,1.2475075721740723,1,0.05679312162101269
31,0.2987942695617676,1,0.055248018354177475
32,0.6153367757797241,1,0.14781159162521362
33,0.028167635202407837,1,0.6381246447563171
34,0.3879270851612091,1,0.5761105865240097
35,0.7195045948028564,1,0.1885245367884636
36,0.029690735042095184,1,0.6688851714134216
37,0.09496666491031647,1,0.5705459415912628
38,-0.0010244818404316902,1,0.676074206829071
39,0.04467672109603882,1,0.41019394993782043
40,0.016817327588796616,1,0.6757564544677734
41,0.5669397711753845,1,0.28455203026533127
42,0.004337535239756107,0,0.6741588115692139
43,0.02453049086034298,0,0.6659724414348602
