index,logodds_difference,correct,total_logprob
0,0.38684773445129395,0,-2.452645421028137
1,-0.03909635543823242,0,-2.4674638509750366
2,0.356661319732666,0,-1.8434356451034546
3,-0.1576850414276123,1,-1.7481272220611572
4,3.316795587539673,1,0.29994292464107275
5,2.3920443058013916,1,0.15453020576387644
6,1.6269981861114502,1,0.3491699919104576
7,0.8948605060577393,1,0.2103509157896042
8,0.26041698455810547,0,-2.779594302177429
9,-0.11730456352233887,0,-2.710115909576416
10,0.23616266250610352,0,-1.8664065599441528
11,-0.21014952659606934,1,-1.808707594871521
12,3.363013505935669,1,0.2932228744029999
13,3.310598850250244,1,0.27529918774962425
14,1.0293656587600708,1,0.3494032621383667
15,0.90950608253479,1,0.3303722068667412
16,0.13794851303100586,0,-2.4930427074432373
17,-0.003565549850463867,0,-2.4927520751953125
18,0.3682985305786133,0,-1.869686782360077
19,-0.09798240661621094,1,-1.8303110599517822
20,2.8815293312072754,1,0.2698186282068491
21,1.6925338506698608,1,0.11122768744826317
22,1.4335508346557617,1,0.26040584966540337
23,0.3473771810531616,1,0.13900373131036758
24,0.17307424545288086,1,-2.689068555831909
25,0.047708988189697266,0,-2.698056936264038
26,0.1442551612854004,0,-1.8413498401641846
27,-0.11623620986938477,1,-1.822513461112976
28,2.7095892429351807,1,0.3173114489763975
29,2.310607671737671,1,0.24063628539443016
30,0.9271106719970703,1,0.4297461211681366
31,0.4732164740562439,1,0.34144946932792664
32,0.319141149520874,0,-2.636429786682129
33,-0.005254507064819336,0,-2.6624910831451416
34,0.34152913093566895,0,-1.845878779888153
35,-0.037156105041503906,1,-1.8566672801971436
36,2.3998937606811523,1,0.27767535485327244
37,1.6637074947357178,1,0.16467081010341644
38,0.9200155138969421,1,0.3526201397180557
39,0.11645519733428955,1,0.23005393892526627
40,0.2753326892852783,0,-2.7224892377853394
41,-0.13372159004211426,0,-2.676210880279541
42,0.3322281837463379,0,-1.8980783224105835
43,-0.15137839317321777,1,-1.8541778326034546
44,1.50572669506073,1,0.41482069343328476
45,1.325798511505127,1,0.34906914085149765
46,0.3395898640155792,1,0.5761780440807343
47,0.03805220127105713,1,0.5069191753864288
48,0.33449697494506836,0,-2.8027987480163574
49,-0.02962207794189453,0,-2.831924557685852
50,0.3553340435028076,0,-1.9806102514266968
51,-0.1562662124633789,1,-1.9164315462112427
52,3.3532874584198,1,0.3291307929903269
53,3.1315290927886963,1,0.26636054646223783
54,1.3609071969985962,1,0.41441794484853745
55,0.7746215462684631,1,0.29749085009098053
56,0.2439117431640625,1,-2.6461293697357178
57,0.041346073150634766,0,-2.683717727661133
58,0.31633925437927246,0,-1.9379702806472778
59,-0.21967196464538574,1,-1.850721001625061
60,3.4646189212799072,1,0.29037417843937874
61,3.287177562713623,1,0.23644634149968624
62,1.4289860725402832,1,0.36328254640102386
63,1.1593472957611084,1,0.30874427407979965
64,0.21216630935668945,1,-2.651908278465271
65,-0.06488490104675293,0,-2.5937496423721313
66,0.42113161087036133,0,-1.9582470655441284
67,-0.23070573806762695,1,-1.8337979912757874
68,2.4381299018859863,1,0.32780591771006584
69,2.0069684982299805,1,0.2491922527551651
70,0.8937788009643555,1,0.41801948845386505
71,0.3929203152656555,1,0.32580073177814484
72,0.3150498867034912,0,-2.6391496658325195
73,0.02220606803894043,0,-2.4925029277801514
74,0.2440016269683838,0,-1.9334225058555603
75,-0.14998364448547363,1,-1.7901355028152466
76,2.041746139526367,1,0.3656401187181473
77,1.9503309726715088,1,0.3490460179746151
78,0.8618476390838623,1,0.47356829047203064
79,0.8045721650123596,1,0.4624685049057007
80,0.06960201263427734,1,-2.6674766540527344
81,0.08103275299072266,0,-2.5185670852661133
82,0.33066725730895996,0,-1.8406663537025452
83,-0.009721517562866211,1,-1.8340768814086914
84,1.3580615520477295,1,0.3800894618034363
85,1.395725131034851,1,0.3931121751666069
86,0.304043710231781,1,0.5450094044208527
87,0.22511737048625946,1,0.5299642086029053
88,0.11730003356933594,1,-2.6421316862106323
89,0.03297615051269531,0,-2.5943676233291626
90,0.4054543972015381,0,-1.8244200944900513
91,0.16539740562438965,0,-1.8796202540397644
92,1.0868170261383057,1,0.43822452425956726
93,1.0138428211212158,1,0.4307119846343994
94,0.2830120921134949,1,0.5472757518291473
95,0.18740180134773254,1,0.5278896540403366
96,0.17735791206359863,0,-2.6962642669677734
97,0.10895252227783203,0,-2.6090898513793945
98,0.35635972023010254,0,-1.8751702308654785
99,0.1770789623260498,1,-1.859221637248993
100,0.7829384207725525,1,0.5137177109718323
101,0.6941962242126465,1,0.5026041567325592
102,0.1346052885055542,1,0.6287160515785217
103,-0.01779942214488983,1,0.5969938635826111
104,0.2970573902130127,0,-2.815762162208557
105,0.0877370834350586,0,-2.832398533821106
106,0.4158623218536377,0,-1.9618173837661743
107,0.12176322937011719,1,-1.9377269744873047
108,1.468988060951233,1,0.40849923342466354
109,1.4014897346496582,1,0.39382652938365936
110,0.28473803400993347,1,0.5911544561386108
111,0.1925271898508072,1,0.5634569227695465
112,0.3374786376953125,0,-2.6019831895828247
113,0.03904533386230469,0,-2.637128472328186
114,0.3927116394042969,0,-1.82039213180542
115,0.09927034378051758,1,-1.834486186504364
116,2.9642465114593506,1,0.3226165845990181
117,2.8092753887176514,1,0.2951984703540802
118,1.206527590751648,1,0.4251621812582016
119,0.9502092599868774,1,0.37300359457731247
