index,logodds_difference,correct,total_logprob
0,0.00014227698557078838,0,0.6914205849170685
1,0.002141208853572607,0,0.691068559885025
2,-0.003931472543627024,1,0.6902439296245575
3,-0.0004083692329004407,1,0.6918008029460907
4,0.00020816829055547714,0,0.6875194311141968
5,0.0004427153617143631,1,0.691911906003952
6,0.00028983067022636533,0,0.6919645965099335
7,0.0015001592691987753,0,0.6863090395927429
8,0.0001410755212418735,1,0.6918901205062866
9,-0.010475137270987034,0,0.6867216229438782
10,-0.011203027330338955,1,0.6875292658805847
11,-0.004894155077636242,1,0.689765065908432
12,0.0044589173048734665,0,0.6854411959648132
13,0.0002817779895849526,1,0.6919498443603516
14,-0.006699740421026945,1,0.689550518989563
15,0.007576487027108669,0,0.6858788132667542
16,-3.450538497418165e-05,0,0.6915477216243744
17,0.002520444570109248,0,0.6907600462436676
18,0.001013055443763733,0,0.6880480945110321
19,0.0001962166279554367,0,0.6870331466197968
20,-0.010788793675601482,1,0.6882355809211731
21,0.0034251899924129248,0,0.6888944208621979
22,0.0018172808922827244,0,0.6879821419715881
23,-0.002914833603426814,1,0.6907375156879425
24,0.0018998251762241125,0,0.6911746859550476
25,-0.007487691007554531,0,0.6883083879947662
26,0.0031578117050230503,0,0.6852582097053528
27,-0.003364024916663766,1,0.6904820203781128
28,-0.004346210975199938,1,0.690211832523346
29,0.0018590883119031787,0,0.6910856068134308
30,-0.0002025584690272808,0,0.6909529566764832
31,-0.00024323438992723823,1,0.6918135583400726
32,-0.008290423080325127,0,0.6878554224967957
33,-0.012398495338857174,0,0.685543417930603
34,-0.0042899418622255325,1,0.6902002096176147
35,-0.012743515893816948,1,0.6876020133495331
36,-0.008141737431287766,0,0.6872084736824036
37,-0.003327607410028577,1,0.6906245648860931
38,-0.005025823600590229,1,0.689374178647995
39,0.0003646964905783534,0,0.6916317939758301
40,-0.0024490398354828358,1,0.6904960870742798
41,-0.01571238413453102,1,0.6867170333862305
42,0.0018370128236711025,0,0.6909204423427582
43,-0.0052362424321472645,0,0.6877645254135132
44,-0.00429895194247365,1,0.6898918151855469
45,-0.01271406002342701,0,0.6865601539611816
46,0.002097606658935547,0,0.6909279525279999
47,-0.002910458017140627,1,0.6904385089874268
48,0.0024731846060603857,0,0.6909852623939514
49,8.885713759809732e-05,1,0.6917180716991425
50,-0.004704993683844805,1,0.689862996339798
51,0.00037767906906083226,1,0.6918904781341553
52,0.002029744442552328,0,0.6874570846557617
53,-0.0065255057998001575,0,0.6878329813480377
54,0.000617080950178206,0,0.6917928755283356
55,-0.007365839555859566,1,0.6889223158359528
56,0.0008321208879351616,0,0.6862649917602539
57,4.651001654565334e-05,1,0.6918873190879822
58,-0.0028071333654224873,1,0.6901342272758484
59,0.003686565440148115,0,0.685955137014389
60,0.00035593053326010704,0,0.6917458176612854
61,0.00019709335174411535,0,0.6916068196296692
62,-0.008669007569551468,0,0.6872091889381409
63,0.001954637933522463,0,0.6862387657165527
64,-0.012413212098181248,1,0.6880650222301483
65,0.0002746872487477958,1,0.6919330358505249
66,0.0014740261249244213,0,0.6884397566318512
67,0.0021469551138579845,0,0.6909520924091339
68,-0.0012524330522865057,1,0.6905674040317535
69,-0.008216170594096184,0,0.6879129409790039
70,0.002677437849342823,0,0.6908697187900543
71,0.0016227983869612217,0,0.6855753362178802
72,9.414833039045334e-05,0,0.6881463527679443
73,-0.0061807576566934586,1,0.6874942779541016
74,-0.009045302867889404,1,0.6886048316955566
75,0.001903570955619216,0,0.6909974813461304
76,-0.008817947469651699,1,0.6883685290813446
77,0.004330674186348915,0,0.6852616965770721
78,-0.006345103029161692,1,0.6895051002502441
79,-0.0035107540898025036,1,0.6901591420173645
80,-0.0023039174266159534,1,0.6903851330280304
81,-0.007721418049186468,1,0.6887113749980927
82,-8.673238335177302e-05,1,0.6920769512653351
83,-0.005428583826869726,0,0.6878426969051361
84,0.001741110347211361,0,0.6854958236217499
85,-0.011957923881709576,0,0.6866196990013123
86,0.002007638104259968,0,0.6884217858314514
87,0.0025051753036677837,0,0.6908434629440308
88,-0.0003123003989458084,0,0.6880323886871338
89,0.0013660904951393604,0,0.6882067322731018
90,0.00022991752484813333,1,0.6919470131397247
91,-0.008650964125990868,0,0.6875455677509308
92,0.0004023805377073586,1,0.6919462382793427
93,0.0031929085962474346,0,0.6879479587078094
94,0.0009153913706541061,0,0.6881182789802551
95,0.002363576553761959,0,0.6877326965332031
96,0.0005789888091385365,0,0.6864117085933685
97,0.0020131273195147514,0,0.6879135072231293
98,0.0027605718933045864,0,0.688114196062088
99,-0.0021036877296864986,1,0.690654993057251
100,0.0003813777584582567,0,0.685681164264679
101,0.001241846475750208,0,0.688783586025238
102,0.0006432146765291691,0,0.6882294714450836
103,-0.0005922453128732741,1,0.6917914748191833
104,0.0001621086266823113,1,0.6919802129268646
105,-0.008097654208540916,1,0.6884542107582092
106,0.002864886075258255,0,0.6906904876232147
107,0.0004995259223505855,0,0.6914684176445007
108,0.002107220236212015,0,0.6884952783584595
109,-0.006003163289278746,1,0.6899561882019043
110,1.8660211935639381e-06,0,0.6918115019798279
111,-0.004146667663007975,1,0.6903799474239349
112,0.0007079440401867032,0,0.6916146874427795
113,4.106236156076193e-05,0,0.6910257339477539
114,-0.008043315261602402,1,0.6884508430957794
115,-0.005509535316377878,0,0.6886532306671143
116,-0.006785623263567686,1,0.6896449625492096
117,-0.004917982965707779,1,0.6897785067558289
118,0.0014682183973491192,0,0.687156468629837
119,-0.003492040792480111,1,0.6899888217449188
120,-0.003266148269176483,1,0.6906034648418427
121,-0.006159577984362841,0,0.6887928247451782
122,-0.00026905565755441785,1,0.6919493675231934
123,-0.004591692239046097,1,0.6898154616355896
124,0.002235480584204197,0,0.6908453702926636
125,-1.1149386409670115e-05,1,0.6918365657329559
126,-0.004403750412166119,0,0.6888749003410339
127,0.000440976582467556,0,0.6877541542053223
128,-3.9986567571759224e-05,0,0.6914722323417664
129,0.0023473668843507767,0,0.6910948157310486
130,0.0022708140313625336,0,0.6864212155342102
131,0.004303441848605871,0,0.6856779158115387
132,3.701751120388508e-05,0,0.6918349266052246
133,0.0002704947255551815,1,0.6920042037963867
134,-4.239229019731283e-05,1,0.6917208135128021
135,-0.008028312586247921,1,0.6884203553199768
136,0.0002420824021100998,0,0.6914238333702087
137,-0.003945142030715942,1,0.6898301839828491
138,-0.00014719751197844744,1,0.691890299320221
139,0.0029872641898691654,0,0.690658688545227
140,0.001610110979527235,0,0.687420129776001
141,-0.008100602775812149,0,0.6876586079597473
142,-0.0036431560292840004,1,0.6900167763233185
143,0.000853958074003458,0,0.6854394972324371
144,0.0009291898459196091,0,0.6885589361190796
145,0.0004901819629594684,1,0.6920669674873352
146,-0.004380578640848398,1,0.6897933185100555
147,0.0031758323311805725,0,0.685405433177948
148,-0.016162347048521042,1,0.6872892081737518
149,0.0026596933603286743,0,0.690824419260025
150,0.00040164560778066516,1,0.6919430494308472
151,0.0018001542193815112,0,0.691148430109024
152,-0.00791690032929182,0,0.6870148777961731
153,0.0044001126661896706,0,0.6856255531311035
154,0.0004672441282309592,0,0.6918028593063354
155,0.0021391273476183414,0,0.6881917715072632
156,-0.009877298027276993,0,0.6868362128734589
157,-0.003983736038208008,0,0.6893081963062286
